iter,evals,f_best,f_mean,f_std,gbest_f
72,2880,5.862579294753e-01,1.341061157199e+00,4.366292438396e-01,4.213363028311e-01
73,2920,5.751667907468e-01,1.505647861040e+00,1.000106679481e+00,4.213363028311e-01
74,2960,6.617960776778e-01,1.664518145613e+00,1.650122144793e+00,4.213363028311e-01
75,3000,9.228700084935e-01,1.424701979564e+00,8.623449169400e-01,4.213363028311e-01
76,3040,2.682271298256e-01,1.629335802723e+00,1.290889880671e+00,2.682271298256e-01
77,3080,8.895914845009e-01,1.551155822191e+00,1.224758893916e+00,2.682271298256e-01
78,3120,7.018608702740e-01,1.425091052304e+00,7.588864931459e-01,2.682271298256e-01
79,3160,7.730090361630e-01,1.478918564375e+00,1.536882760635e+00,2.682271298256e-01
80,3200,9.499447504914e-01,1.635926155802e+00,1.358339901517e+00,2.682271298256e-01
81,3240,4.810398219742e-01,1.442798695301e+00,5.694840194788e-01,2.682271298256e-01
82,3280,6.025017613778e-01,1.636734717380e+00,1.884104850672e+00,2.682271298256e-01
83,3320,8.650161122656e-01,1.313631692714e+00,5.092198947900e-01,2.682271298256e-01
84,3360,4.557828103219e-01,1.481694060979e+00,1.153524719376e+00,2.682271298256e-01
85,3400,4.325969622505e-01,1.507466989106e+00,1.331976124370e+00,2.682271298256e-01
86,3440,6.630118083560e-01,1.366536970462e+00,4.473531807999e-01,2.682271298256e-01
87,3480,7.480127977583e-01,1.466790132006e+00,9.353352144555e-01,2.682271298256e-01
88,3520,6.597580616360e-01,1.405338252152e+00,4.165507756049e-01,2.682271298256e-01
89,3560,6.183781920921e-01,1.432419314067e+00,9.264457796317e-01,2.682271298256e-01
90,3600,8.863725752060e-01,1.370195698556e+00,4.734384331039e-01,2.682271298256e-01
91,3640,5.628850812877e-01,1.334926830307e+00,8.573627311039e-01,2.682271298256e-01
92,3680,5.496258391041e-01,1.489280210328e+00,1.590196588859e+00,2.682271298256e-01
93,3720,5.778693781673e-01,1.305451510029e+00,4.231431001353e-01,2.682271298256e-01
94,3760,5.358939741903e-01,1.556383148718e+00,1.204470623709e+00,2.682271298256e-01
95,3800,5.659970056104e-01,1.247135077775e+00,3.603330721274e-01,2.682271298256e-01
96,3840,6.654784864104e-01,1.414430953944e+00,8.806212886446e-01,2.682271298256e-01
97,3880,3.670902928162e-01,1.299529542876e+00,5.705617866845e-01,2.682271298256e-01
98,3920,3.735777850238e-01,1.367624715950e+00,6.213171577006e-01,2.682271298256e-01
99,3960,3.867967039486e-01,1.253395986084e+00,3.209088499253e-01,2.682271298256e-01
100,4000,5.801271977131e-01,1.298212871793e+00,4.591521807467e-01,2.682271298256e-01
101,4040,6.442983128382e-01,1.310439218796e+00,4.392858738209e-01,2.682271298256e-01
102,4080,4.722358303549e-01,1.166558382368e+00,3.584791708724e-01,2.682271298256e-01
103,4120,2.999252288397e-01,1.232899131403e+00,3.186834371068e-01,2.682271298256e-01
104,4160,6.690358962758e-01,1.217216484763e+00,2.922126736082e-01,2.682271298256e-01
105,4200,2.558890145434e-01,1.255188534929e+00,4.539888368685e-01,2.558890145434e-01
106,4240,5.626709498148e-01,1.243702554483e+00,3.917611789877e-01,2.558890145434e-01
107,4280,4.121328456706e-01,1.220392460857e+00,2.963048096049e-01,2.558890145434e-01
108,4320,2.124009905658e-01,1.201765424333e+00,3.371831102999e-01,2.124009905658e-01
109,4360,3.398202611497e-01,1.162106258204e+00,3.289081518380e-01,2.124009905658e-01
110,4400,4.126277814968e-01,1.131804961101e+00,3.799320054860e-01,2.124009905658e-01
111,4440,2.135226727937e-01,1.160579778351e+00,3.071450532884e-01,2.124009905658e-01
112,4480,5.827290517021e-01,1.271615661797e+00,4.014946901208e-01,2.124009905658e-01
113,4520,5.919024053595e-01,1.212170596542e+00,3.285952046282e-01,2.124009905658e-01
114,4560,2.777390186876e-01,1.270258971185e+00,4.333246661494e-01,2.124009905658e-01
115,4600,1.510116182444e-01,1.175475780050e+00,4.285909131457e-01,1.510116182444e-01
116,4640,1.869658468194e-01,1.129797920972e+00,3.673478447480e-01,1.510116182444e-01
117,4680,2.261057616224e-01,1.177616142109e+00,3.431118799582e-01,1.510116182444e-01
118,4720,2.547219641583e-01,1.162677767641e+00,3.478512957844e-01,1.510116182444e-01
119,4760,1.298651110571e-01,1.124425634132e+00,4.052898872707e-01,1.298651110571e-01
120,4800,1.308353567698e-01,1.191485120245e+00,3.663105634101e-01,1.298651110571e-01
121,4840,1.391345748702e-01,1.062380128325e+00,5.044108912628e-01,1.298651110571e-01
122,4880,1.094058505378e-01,1.061309668564e+00,4.001558990426e-01,1.094058505378e-01
123,4920,1.658524001824e-01,1.111659414498e+00,3.955473087808e-01,1.094058505378e-01
124,4960,1.321489718455e-01,1.081355476769e+00,4.850215508042e-01,1.094058505378e-01
125,5000,8.972278405210e-02,1.197898813537e+00,5.127803327720e-01,8.972278405210e-02
126,5040,7.746373383406e-02,1.100233917148e+00,5.573432017345e-01,7.746373383406e-02
127,5080,7.843399275179e-02,1.152905606335e+00,4.374741062950e-01,7.746373383406e-02
128,5120,7.827619755975e-02,1.140562451366e+00,5.585098082683e-01,7.746373383406e-02
129,5160,7.314331522914e-02,1.069451133563e+00,5.427115153829e-01,7.314331522914e-02
130,5200,8.388834105770e-02,1.142926875522e+00,5.747321072323e-01,7.314331522914e-02
131,5240,8.207705260752e-02,1.079240242358e+00,4.310366004481e-01,7.314331522914e-02
132,5280,7.250246054882e-02,1.006459385883e+00,4.555624472343e-01,7.250246054882e-02
133,5320,9.228240603658e-02,1.045221291058e+00,4.611867312419e-01,7.250246054882e-02
134,5360,7.086814953138e-02,1.068367982727e+00,4.646649134889e-01,7.086814953138e-02
135,5400,7.578060068855e-02,1.035043779302e+00,4.726162971200e-01,7.086814953138e-02
136,5440,6.885335382266e-02,1.107171398497e+00,4.979503546037e-01,6.885335382266e-02
137,5480,7.713993621605e-02,1.148861404230e+00,5.252905784421e-01,6.885335382266e-02
138,5520,7.212806388706e-02,1.054394484336e+00,4.650677911674e-01,6.885335382266e-02
139,5560,7.057391106455e-02,1.135313044071e+00,4.598820409684e-01,6.885335382266e-02
140,5600,6.974546765105e-02,1.101178286666e+00,4.880050752610e-01,6.885335382266e-02
141,5640,7.273699001718e-02,1.043000272593e+00,5.157070660070e-01,6.885335382266e-02
142,5680,7.040612236431e-02,1.039036306077e+00,3.848949414529e-01,6.885335382266e-02
143,5720,7.088194023798e-02,1.017072574167e+00,4.309067868397e-01,6.885335382266e-02
144,5760,6.877142223709e-02,1.136413181187e+00,4.834380283375e-01,6.877142223709e-02
145,5800,7.024144312835e-02,1.090828057626e+00,4.257069428658e-01,6.877142223709e-02
146,5840,6.886967731924e-02,1.061481298819e+00,4.494177855201e-01,6.877142223709e-02
147,5880,6.955532780324e-02,1.067964097435e+00,4.755965962060e-01,6.877142223709e-02
148,5920,6.878057285351e-02,1.047093903666e+00,4.891623017339e-01,6.877142223709e-02
149,5960,6.988519955917e-02,1.011450426882e+00,6.223297297027e-01,6.877142223709e-02
150,6000,6.933098803762e-02,1.039778039871e+00,4.582297278776e-01,6.877142223709e-02
151,6040,6.810827901575e-02,1.066587274655e+00,5.928175346024e-01,6.810827901575e-02
152,6080,6.794704595340e-02,9.737302268298e-01,5.345693424269e-01,6.794704595340e-02
153,6120,7.016414083368e-02,1.059142770100e+00,5.067345762162e-01,6.794704595340e-02
154,6160,6.793953898516e-02,9.985706761931e-01,5.419709329034e-01,6.793953898516e-02
155,6200,6.714974073151e-02,9.960724694722e-01,5.200078320935e-01,6.714974073151e-02
156,6240,6.700248528100e-02,1.002085231939e+00,4.675364369112e-01,6.700248528100e-02
157,6280,6.711497201724e-02,9.877405193748e-01,5.579628298105e-01,6.700248528100e-02
158,6320,6.706613958528e-02,1.009933090943e+00,5.118780901643e-01,6.700248528100e-02
159,6360,6.708448079065e-02,1.012094626361e+00,5.687922395961e-01,6.700248528100e-02
160,6400,6.701039729732e-02,9.750047949286e-01,5.281366587055e-01,6.700248528100e-02
161,6440,6.697563432817e-02,9.461491502199e-01,4.630824775073e-01,6.697563432817e-02
162,6480,6.699779321806e-02,9.402496267768e-01,5.875927675178e-01,6.697563432817e-02
163,6520,6.696180818844e-02,9.456212352804e-01,4.900204805531e-01,6.696180818844e-02
164,6560,6.696986871322e-02,9.244999406486e-01,5.314960238227e-01,6.696180818844e-02
165,6600,6.693614258169e-02,9.528332452475e-01,5.479662590409e-01,6.693614258169e-02
166,6640,6.695027760845e-02,9.239623645495e-01,5.203624084201e-01,6.693614258169e-02
167,6680,6.679722498376e-02,8.803587551030e-01,5.581341999789e-01,6.679722498376e-02
168,6720,6.697541302291e-02,9.452636517158e-01,5.627805628579e-01,6.679722498376e-02
169,6760,6.671633708956e-02,8.589079847853e-01,4.628927902229e-01,6.671633708956e-02
170,6800,6.682650393483e-02,9.075587582470e-01,5.430248148078e-01,6.671633708956e-02
171,6840,6.695223965747e-02,1.032478794211e+00,5.649227629645e-01,6.671633708956e-02
172,6880,6.688911608456e-02,9.596155904719e-01,5.771091911148e-01,6.671633708956e-02
173,6920,6.691044095913e-02,8.750789317095e-01,4.840856328344e-01,6.671633708956e-02
174,6960,6.680599472770e-02,9.999015767452e-01,5.683978664517e-01,6.671633708956e-02
175,7000,6.696537250077e-02,9.241113454209e-01,5.879280557007e-01,6.671633708956e-02
176,7040,6.670732376773e-02,9.275724755027e-01,5.581583649943e-01,6.670732376773e-02
177,7080,6.695651757554e-02,9.168572645415e-01,5.937245605802e-01,6.670732376773e-02
178,7120,6.671374612209e-02,9.834725526612e-01,6.303041521680e-01,6.670732376773e-02
179,7160,6.697042285279e-02,9.103913337008e-01,5.317610863068e-01,6.670732376773e-02
180,7200,6.669838355790e-02,9.201275516100e-01,5.783824138831e-01,6.669838355790e-02
181,7240,6.663962600513e-02,8.821411519633e-01,5.352546047940e-01,6.663962600513e-02
182,7280,6.677664674693e-02,9.182539255983e-01,6.823962453291e-01,6.663962600513e-02
183,7320,6.663924711349e-02,9.520837637287e-01,6.806848877918e-01,6.663924711349e-02
184,7360,6.678081319097e-02,9.813622472349e-01,8.352848347144e-01,6.663924711349e-02
185,7400,6.683158819378e-02,8.827974105859e-01,5.898218681648e-01,6.663924711349e-02
186,7440,6.666656462366e-02,9.027098998286e-01,5.779254319643e-01,6.663924711349e-02
187,7480,6.668140559267e-02,8.334630496454e-01,5.810640338467e-01,6.663924711349e-02
188,7520,6.659344656802e-02,8.726857570229e-01,5.544005700424e-01,6.659344656802e-02
189,7560,6.657988988098e-02,9.191165449184e-01,6.015790671149e-01,6.657988988098e-02
190,7600,6.660396457512e-02,8.512471065334e-01,6.163972437884e-01,6.657988988098e-02
191,7640,6.658287055571e-02,8.390347358128e-01,5.975299092028e-01,6.657988988098e-02
192,7680,6.662534846532e-02,9.129154883728e-01,6.290380588383e-01,6.657988988098e-02
193,7720,6.663911663560e-02,8.621537230646e-01,6.201651283564e-01,6.657988988098e-02
194,7760,6.658192204934e-02,8.507767872661e-01,5.751894446290e-01,6.657988988098e-02
195,7800,6.658678269239e-02,8.588607294003e-01,6.121864942252e-01,6.657988988098e-02
196,7840,6.659399118276e-02,8.732826151555e-01,5.514413860615e-01,6.657988988098e-02
197,7880,6.658515023365e-02,8.441419725760e-01,5.616990551435e-01,6.657988988098e-02
198,7920,6.655401171558e-02,8.515004552864e-01,6.277724316541e-01,6.655401171558e-02
199,7960,6.659469223209e-02,8.450572606457e-01,6.120861630040e-01,6.655401171558e-02
200,8000,6.033095855364e-02,7.909194434305e-01,6.328949581423e-01,6.033095855364e-02
201,8040,3.594198823227e-01,1.100705762660e+00,3.619181921716e-01,6.033095855364e-02
202,8080,3.429440935152e-01,1.076509434995e+00,5.150724596107e-01,6.033095855364e-02
203,8120,3.766479252385e-02,1.207132000160e+00,6.584602035366e-01,3.766479252385e-02
204,8160,4.195154718748e-01,1.147662595053e+00,3.394177843860e-01,3.766479252385e-02
205,8200,1.469183527402e-01,1.165201225311e+00,5.678233494169e-01,3.766479252385e-02
206,8240,7.445827232023e-02,1.067066525586e+00,4.915042832749e-01,3.766479252385e-02
207,8280,4.489469543628e-01,1.273691304161e+00,4.089182575534e-01,3.766479252385e-02
208,8320,1.619167943339e-01,1.175298790415e+00,4.570923748648e-01,3.766479252385e-02
209,8360,1.327941671625e-01,1.194579554541e+00,5.630856728301e-01,3.766479252385e-02
210,8400,3.778082388138e-01,1.219860358153e+00,5.917586190710e-01,3.766479252385e-02
211,8440,3.111053156589e-02,1.065284699937e+00,5.162102011115e-01,3.111053156589e-02
212,8480,1.457525970616e-01,1.152194719273e+00,4.735496635539e-01,3.111053156589e-02
213,8520,2.902545760763e-02,1.123238224238e+00,5.534820091064e-01,2.902545760763e-02
214,8560,1.975893178506e-01,1.017336012979e+00,4.424741493783e-01,2.902545760763e-02
215,8600,2.187904918816e-01,1.182061217211e+00,5.747039639479e-01,2.902545760763e-02
216,8640,1.395180308440e-01,1.125123629293e+00,6.257515377935e-01,2.902545760763e-02
217,8680,4.246531527791e-02,1.268453033320e+00,1.080738360560e+00,2.902545760763e-02
218,8720,1.023985735546e-01,1.192979933108e+00,4.507885380802e-01,2.902545760763e-02
219,8760,6.491205525805e-02,1.135980955886e+00,7.363431598106e-01,2.902545760763e-02
220,8800,2.996865045280e-02,1.018416313763e+00,5.148121368055e-01,2.902545760763e-02
221,8840,6.168489800171e-02,1.143043695496e+00,8.653372627058e-01,2.902545760763e-02
222,8880,7.286511843263e-02,1.054223364838e+00,5.033471307887e-01,2.902545760763e-02
223,8920,7.802474039337e-02,1.241217272820e+00,8.975482477208e-01,2.902545760763e-02
224,8960,7.829697390004e-02,9.975620717907e-01,6.404844803374e-01,2.902545760763e-02
225,9000,5.046992993914e-02,1.087378577159e+00,9.245381546506e-01,2.902545760763e-02
226,9040,3.231169225210e-02,9.874369190711e-01,4.932880958839e-01,2.902545760763e-02
227,9080,3.413209685437e-02,1.131841931008e+00,5.430718301444e-01,2.902545760763e-02
228,9120,3.452288412330e-02,9.229083309663e-01,4.915931181519e-01,2.902545760763e-02
229,9160,2.939204028114e-02,1.099235871477e+00,5.431718218289e-01,2.902545760763e-02
230,9200,3.675177181813e-02,1.113689569783e+00,6.900491638374e-01,2.902545760763e-02
231,9240,2.980649206631e-02,9.786206328637e-01,5.393236094802e-01,2.902545760763e-02
232,9280,2.977340165429e-02,1.060286715273e+00,6.013606360298e-01,2.902545760763e-02
233,9320,3.456420351775e-02,1.063988551832e+00,5.318429576296e-01,2.902545760763e-02
234,9360,3.264231402684e-02,1.205251254605e+00,5.831426635095e-01,2.902545760763e-02
235,9400,2.986509841577e-02,1.020166236111e+00,5.168853481295e-01,2.902545760763e-02
236,9440,3.396850822748e-02,9.492719428946e-01,5.379842686310e-01,2.902545760763e-02
237,9480,3.029782302894e-02,1.085867860641e+00,5.492693543396e-01,2.902545760763e-02
238,9520,3.113820478383e-02,9.498941648767e-01,5.434735903472e-01,2.902545760763e-02
239,9560,2.988329836034e-02,9.150434737682e-01,4.998761638825e-01,2.902545760763e-02
240,9600,3.041239728018e-02,1.009128854756e+00,5.723303537059e-01,2.902545760763e-02
241,9640,2.870340106302e-02,1.023940905891e+00,6.505266033450e-01,2.870340106302e-02
242,9680,3.116825055015e-02,9.810138113081e-01,5.517575554528e-01,2.870340106302e-02
243,9720,3.042875703334e-02,9.593757403876e-01,5.658273413008e-01,2.870340106302e-02
244,9760,2.906944405200e-02,1.052757213071e+00,6.549295868057e-01,2.870340106302e-02
245,9800,2.832807112904e-02,8.115133576983e-01,5.307723128687e-01,2.832807112904e-02
246,9840,2.912303656640e-02,1.003570655665e+00,6.736323912972e-01,2.832807112904e-02
247,9880,2.879703630055e-02,9.582019528957e-01,5.587122785908e-01,2.832807112904e-02
248,9920,2.782108252716e-02,8.535397096239e-01,5.890934541768e-01,2.782108252716e-02
249,9960,3.015617460916e-02,9.970178563741e-01,6.383214211271e-01,2.782108252716e-02
250,10000,2.888202312412e-02,9.659139325221e-01,6.492126321240e-01,2.782108252716e-02
251,10040,2.824009865467e-02,9.784093329154e-01,7.085471741630e-01,2.782108252716e-02
252,10080,2.761014686025e-02,9.380260526915e-01,6.440271228884e-01,2.761014686025e-02
253,10120,2.753291155499e-02,1.018092914150e+00,7.614165178007e-01,2.753291155499e-02
254,10160,2.767246422141e-02,9.382466390740e-01,7.506955472539e-01,2.753291155499e-02
255,10200,2.755645692957e-02,9.391023440486e-01,7.002903382392e-01,2.753291155499e-02
256,10240,2.744928223256e-02,7.785176964389e-01,6.262755922708e-01,2.744928223256e-02
257,10280,2.744095807104e-02,8.001320346309e-01,6.081629868328e-01,2.744095807104e-02
258,10320,2.721224900041e-02,9.739366932672e-01,7.090060045303e-01,2.721224900041e-02
259,10360,2.722198124627e-02,1.107508813899e+00,7.421524970273e-01,2.721224900041e-02
260,10400,2.736757355870e-02,9.022830770336e-01,6.597863270845e-01,2.721224900041e-02
261,10440,2.728524863100e-02,8.489415049280e-01,6.734301148199e-01,2.721224900041e-02
262,10480,2.726155404015e-02,9.491528699951e-01,6.728732810093e-01,2.721224900041e-02
263,10520,2.722907884325e-02,8.958124741105e-01,7.487682499321e-01,2.721224900041e-02
264,10560,2.720544522385e-02,7.632355893554e-01,5.907730292586e-01,2.720544522385e-02
265,10600,2.721762063083e-02,7.858377247340e-01,6.232484961098e-01,2.720544522385e-02
266,10640,2.720772474176e-02,8.393000751529e-01,6.617452081137e-01,2.720544522385e-02
267,10680,2.720985428983e-02,8.447521355991e-01,6.572263725273e-01,2.720544522385e-02
268,10720,2.720647789121e-02,8.252224286893e-01,6.775663651825e-01,2.720544522385e-02
269,10760,2.720394419959e-02,7.640065466150e-01,6.461027982789e-01,2.720394419959e-02
270,10800,2.720530854393e-02,8.500798119753e-01,6.117446371604e-01,2.720394419959e-02
271,10840,2.720625669305e-02,6.654562801767e-01,5.910607330043e-01,2.720394419959e-02
272,10880,2.716422290920e-02,8.706710985895e-01,6.790225260188e-01,2.716422290920e-02
273,10920,2.160605532257e-02,7.499946058902e-01,6.247729805671e-01,2.160605532257e-02
274,10960,2.574702261720e-01,1.109240566889e+00,4.178972611108e-01,2.160605532257e-02
275,11000,1.433717219286e-01,1.153517698172e+00,4.580633366231e-01,2.160605532257e-02
276,11040,9.155996271934e-02,1.086391778557e+00,4.164168160865e-01,2.160605532257e-02
277,11080,4.437565614467e-02,9.626393780020e-01,4.449899859775e-01,2.160605532257e-02
278,11120,8.730788088747e-02,1.113694592595e+00,4.401476906115e-01,2.160605532257e-02
279,11160,5.274280652864e-01,1.083642138570e+00,2.981460266217e-01,2.160605532257e-02
280,11200,3.806874312833e-02,1.027692949007e+00,4.535817115412e-01,2.160605532257e-02
281,11240,9.813313435374e-02,1.068436593287e+00,4.087212996869e-01,2.160605532257e-02
282,11280,5.959070393783e-02,1.064851543790e+00,4.689892122669e-01,2.160605532257e-02
283,11320,2.396938310717e-01,1.078830934128e+00,4.309084172497e-01,2.160605532257e-02
284,11360,1.976391215923e-01,1.009982977287e+00,4.411062263070e-01,2.160605532257e-02
285,11400,1.185005783182e-01,9.234544076689e-01,4.382700079855e-01,2.160605532257e-02
286,11440,4.384697472158e-02,9.826630344169e-01,4.592003587466e-01,2.160605532257e-02
287,11480,6.076521508728e-02,1.029537979084e+00,4.836243572304e-01,2.160605532257e-02
288,11520,1.232543428863e-01,1.125148596239e+00,4.857544876086e-01,2.160605532257e-02
289,11560,9.503205921918e-02,1.064562196228e+00,4.683867171812e-01,2.160605532257e-02
290,11600,1.049073725856e-01,1.052578155696e+00,4.692050948493e-01,2.160605532257e-02
291,11640,2.997906264116e-02,1.097061270415e+00,4.298906010687e-01,2.160605532257e-02
292,11680,1.278881283748e-01,1.091625995229e+00,4.270839472640e-01,2.160605532257e-02
293,11720,4.128080820780e-02,1.015141389060e+00,5.272016468685e-01,2.160605532257e-02
294,11760,9.824409291280e-02,1.023361629390e+00,4.625676939357e-01,2.160605532257e-02
295,11800,2.851084827893e-02,1.138481617112e+00,4.442875175949e-01,2.160605532257e-02
296,11840,3.248906051832e-02,1.021586319962e+00,5.002177967384e-01,2.160605532257e-02
297,11880,2.485105126557e-02,1.060146412323e+00,5.491757230946e-01,2.160605532257e-02
298,11920,4.574108144614e-02,1.076940218194e+00,4.625491509294e-01,2.160605532257e-02
299,11960,1.968337711986e-02,1.066844602282e+00,4.522135582977e-01,1.968337711986e-02
300,12000,2.692612896786e-02,8.602102149136e-01,4.915887305878e-01,1.968337711986e-02
301,12040,2.298809942024e-02,1.018824436588e+00,5.798495414855e-01,1.968337711986e-02
302,12080,2.218426860903e-02,9.720483366244e-01,5.219116739558e-01,1.968337711986e-02
303,12120,2.060242217917e-02,9.303071470576e-01,5.879462566533e-01,1.968337711986e-02
304,12160,1.927809362792e-02,9.939089764755e-01,6.099121832728e-01,1.927809362792e-02
305,12200,1.968785325712e-02,1.057037125527e+00,5.416110997144e-01,1.927809362792e-02
306,12240,1.968605551960e-02,9.612772862679e-01,5.065077961862e-01,1.927809362792e-02
307,12280,1.988042751653e-02,9.164148018952e-01,6.034981923262e-01,1.927809362792e-02
308,12320,1.907293940967e-02,9.449723843680e-01,6.340034997209e-01,1.907293940967e-02
309,12360,1.879203652880e-02,9.949384500193e-01,7.244472162989e-01,1.879203652880e-02
